date,hour,production
2021-05-28,21,0
2021-05-28,22,0
2021-05-28,23,0
2021-05-29,0,0
2021-05-29,1,0
2021-05-29,2,0
2021-05-29,3,0
2021-05-29,4,0
2021-05-29,5,0.15
2021-05-29,6,1.92
2021-05-29,7,22.58
2021-05-29,8,37.23
2021-05-29,9,38.14
2021-05-29,10,38.55
2021-05-29,11,38.86
2021-05-29,12,38.77
2021-05-29,13,37.2
2021-05-29,14,25.57
2021-05-29,15,30.96
2021-05-29,16,20.64
2021-05-29,17,21.64
2021-05-29,18,8.9
2021-05-29,19,1.35
2021-05-29,20,0
2021-05-29,21,0
2021-05-29,22,0
2021-05-29,23,0
2021-05-30,0,0
2021-05-30,1,0
2021-05-30,2,0
2021-05-30,3,0
2021-05-30,4,0
2021-05-30,5,0.15
2021-05-30,6,2.17
2021-05-30,7,21.86
2021-05-30,8,36.82
2021-05-30,9,38.08
2021-05-30,10,38.58
2021-05-30,11,38.9
2021-05-30,12,35.9
2021-05-30,13,28.56
2021-05-30,14,21.6
2021-05-30,15,18.86
2021-05-30,16,19.3
2021-05-30,17,24.12
2021-05-30,18,9.29
2021-05-30,19,1.25
2021-05-30,20,0
2021-05-30,21,0
2021-05-30,22,0
2021-05-30,23,0
2021-05-31,0,0
2021-05-31,1,0
2021-05-31,2,0
2021-05-31,3,0
2021-05-31,4,0
2021-05-31,5,0.282
2021-05-31,6,2.455
2021-05-31,7,16.221
2021-05-31,8,33.326
2021-05-31,9,35.436
2021-05-31,10,35.373
2021-05-31,11,35.28
2021-05-31,12,34.711
2021-05-31,13,34.744
2021-05-31,14,34.776
2021-05-31,15,30.364
2021-05-31,16,26.491
2021-05-31,17,14.332
2021-05-31,18,8.851
2021-05-31,19,1.26
2021-05-31,20,0
2021-05-31,21,0
2021-05-31,22,0
2021-05-31,23,0
2021-06-01,0,0
2021-06-01,1,0
2021-06-01,2,0
2021-06-01,3,0
2021-06-01,4,0
2021-06-01,5,0.156
2021-06-01,6,1.732
2021-06-01,7,21.954
2021-06-01,8,35.122
2021-06-01,9,36.035
2021-06-01,10,35.09
2021-06-01,11,37.043
2021-06-01,12,38.144
2021-06-01,13,30.082
2021-06-01,14,34.429
2021-06-01,15,33.829
2021-06-01,16,21.608
2021-06-01,17,19.624
2021-06-01,18,10.552
2021-06-01,19,1.038
2021-06-01,20,0
2021-06-01,21,0
2021-06-01,22,0
2021-06-01,23,0
2021-06-02,0,0
2021-06-02,1,0
2021-06-02,2,0
2021-06-02,3,0
2021-06-02,4,0
2021-06-02,5,0.189
2021-06-02,6,2.582
2021-06-02,7,18.773
2021-06-02,8,37.137
2021-06-02,9,38.177
2021-06-02,10,38.65
2021-06-02,11,32.979
2021-06-02,12,31.592
2021-06-02,13,27.311
2021-06-02,14,30.616
2021-06-02,15,30.397
2021-06-02,16,27.876
2021-06-02,17,14.71
2021-06-02,18,3.526
2021-06-02,19,0.536
2021-06-02,20,0
2021-06-02,21,0
2021-06-02,22,0
2021-06-02,23,0
2021-06-03,0,0
2021-06-03,1,0
2021-06-03,2,0
2021-06-03,3,0
2021-06-03,4,0
2021-06-03,5,0.25
2021-06-03,6,3.023
2021-06-03,7,20.948
2021-06-03,8,35.122
2021-06-03,9,35.783
2021-06-03,10,39.752
2021-06-03,11,39.815
2021-06-03,12,39.753
2021-06-03,13,39.657
2021-06-03,14,36.381
2021-06-03,15,30.145
2021-06-03,16,12.253
2021-06-03,17,13.324
2021-06-03,18,6.425
2021-06-03,19,0.597
2021-06-03,20,0
2021-06-03,21,0
2021-06-03,22,0
2021-06-03,23,0
2021-06-04,0,0
2021-06-04,1,0
2021-06-04,2,0
2021-06-04,3,0
2021-06-04,4,0
2021-06-04,5,0.2211
2021-06-04,6,1.95337
2021-06-04,7,23.025147
2021-06-04,8,38.777069
2021-06-04,9,39.847961
2021-06-04,10,39.784515
2021-06-04,11,39.816238
2021-06-04,12,39.784515
2021-06-04,13,39.657623
2021-06-04,14,39.595138
2021-06-04,15,39.564376
2021-06-04,16,38.871277
2021-06-04,17,18.584885
2021-06-04,18,5.606323
2021-06-04,19,1.417923
2021-06-04,20,0
2021-06-04,21,0
2021-06-04,22,0
2021-06-04,23,0
2021-06-05,0,0
2021-06-05,1,0
2021-06-05,2,0
2021-06-05,3,0
2021-06-05,4,0
2021-06-05,5,0.157
2021-06-05,6,2.046
2021-06-05,7,22.806
2021-06-05,8,37.988
2021-06-05,9,35.594
2021-06-05,10,35.688
2021-06-05,11,35.72
2021-06-05,12,36.035
2021-06-05,13,35.373
2021-06-05,14,30.522
2021-06-05,15,11.245
2021-06-05,16,10.709
2021-06-05,17,9.575
2021-06-05,18,2.834
2021-06-05,19,1.543
2021-06-05,20,0
2021-06-05,21,0
2021-06-05,22,0
2021-06-05,23,0
2021-06-06,0,0
2021-06-06,1,0
2021-06-06,2,0
2021-06-06,3,0
2021-06-06,4,0
2021-06-06,5,0.157
2021-06-06,6,1.668
2021-06-06,7,22.775
2021-06-06,8,35.278
2021-06-06,9,35.688
2021-06-06,10,35.406
2021-06-06,11,35.436
2021-06-06,12,35.373
2021-06-06,13,35.374
2021-06-06,14,35.247
2021-06-06,15,35.184
2021-06-06,16,35.059
2021-06-06,17,26.081
2021-06-06,18,10.3
2021-06-06,19,1.197
2021-06-06,20,0
2021-06-06,21,0
2021-06-06,22,0
2021-06-06,23,0
2021-06-07,0,0
2021-06-07,1,0
2021-06-07,2,0
2021-06-07,3,0
2021-06-07,4,0
2021-06-07,5,0.187
2021-06-07,6,1.636
2021-06-07,7,22.239
2021-06-07,8,35.217
2021-06-07,9,35.625
2021-06-07,10,35.31
2021-06-07,11,35.027
2021-06-07,12,34.807
2021-06-07,13,34.555
2021-06-07,14,33.986
2021-06-07,15,34.555
2021-06-07,16,34.46
2021-06-07,17,25.292
2021-06-07,18,9.953
2021-06-07,19,1.354
2021-06-07,20,0
2021-06-07,21,0
2021-06-07,22,0
2021-06-07,23,0
2021-06-08,0,0
2021-06-08,1,0
2021-06-08,2,0
2021-06-08,3,0
2021-06-08,4,0
2021-06-08,5,0.22
2021-06-08,6,2.927
2021-06-08,7,23.184
2021-06-08,8,35.153
2021-06-08,9,35.405
2021-06-08,10,35.154
2021-06-08,11,34.805
2021-06-08,12,31.688
2021-06-08,13,29.013
2021-06-08,14,29.135
2021-06-08,15,30.838
2021-06-08,16,32.885
2021-06-08,17,24.852
2021-06-08,18,9.763
2021-06-08,19,1.229
2021-06-08,20,0
2021-06-08,21,0
2021-06-08,22,0
2021-06-08,23,0
2021-06-09,0,0
2021-06-09,1,0
2021-06-09,2,0
2021-06-09,3,0
2021-06-09,4,0
2021-06-09,5,0.186
2021-06-09,6,1.827
2021-06-09,7,22.49
2021-06-09,8,35.027
2021-06-09,9,35.467
2021-06-09,10,35.343
2021-06-09,11,34.964
2021-06-09,12,33.704
2021-06-09,13,33.578
2021-06-09,14,26.584
2021-06-09,15,30.87
2021-06-09,16,32.287
2021-06-09,17,25.231
2021-06-09,18,10.204
2021-06-09,19,1.416
2021-06-09,20,0
2021-06-09,21,0
2021-06-09,22,0
2021-06-09,23,0
2021-06-10,0,0
2021-06-10,1,0
2021-06-10,2,0
2021-06-10,3,0
2021-06-10,4,0
2021-06-10,5,0.251
2021-06-10,6,2.93
2021-06-10,7,15.591
2021-06-10,8,31.625
2021-06-10,9,30.742
2021-06-10,10,31.154
2021-06-10,11,27.404
2021-06-10,12,26.804
2021-06-10,13,30.46
2021-06-10,14,25.105
2021-06-10,15,25.924
2021-06-10,16,34.302
2021-06-10,17,25.483
2021-06-10,18,9.102
2021-06-10,19,0.786
2021-06-10,20,0
2021-06-10,21,0
2021-06-10,22,0
2021-06-10,23,0
2021-06-11,0,0
2021-06-11,1,0
2021-06-11,2,0
2021-06-11,3,0
2021-06-11,4,0
2021-06-11,5,0.156
2021-06-11,6,1.826
2021-06-11,7,23.781
2021-06-11,8,35.091
2021-06-11,9,35.405
2021-06-11,10,35.405
2021-06-11,11,35.217
2021-06-11,12,32.696
2021-06-11,13,13.922
2021-06-11,14,17.104
2021-06-11,15,33.547
2021-06-11,16,34.964
2021-06-11,17,24.853
2021-06-11,18,4.251
2021-06-11,19,2.173
2021-06-11,20,0
2021-06-11,21,0
2021-06-11,22,0
2021-06-11,23,0
2021-06-12,0,0
2021-06-12,1,0
2021-06-12,2,0
2021-06-12,3,0
2021-06-12,4,0
2021-06-12,5,0.157
2021-06-12,6,1.67
2021-06-12,7,23.592
2021-06-12,8,34.997
2021-06-12,9,35.371
2021-06-12,10,35.343
2021-06-12,11,35.058
2021-06-12,12,23.56
2021-06-12,13,23.12
2021-06-12,14,21.514
2021-06-12,15,12.694
2021-06-12,16,15.717
2021-06-12,17,11.245
2021-06-12,18,0.599
2021-06-12,19,0.881
2021-06-12,20,0
2021-06-12,21,0
2021-06-12,22,0
2021-06-12,23,0
2021-06-13,0,0
2021-06-13,1,0
2021-06-13,2,0
2021-06-13,3,0
2021-06-13,4,0
2021-06-13,5,0.157
2021-06-13,6,1.542
2021-06-13,7,23.309
2021-06-13,8,35.122
2021-06-13,9,35.436
2021-06-13,10,35.342
2021-06-13,11,35.217
2021-06-13,12,34.933
2021-06-13,13,34.522
2021-06-13,14,17.798
2021-06-13,15,25.387
2021-06-13,16,34.711
2021-06-13,17,25.923
2021-06-13,18,10.584
2021-06-13,19,1.417
2021-06-13,20,0
2021-06-13,21,0
2021-06-13,22,0
2021-06-13,23,0
2021-06-14,0,0
2021-06-14,1,0
2021-06-14,2,0
2021-06-14,3,0
2021-06-14,4,0
2021-06-14,5,0.186
2021-06-14,6,1.605
2021-06-14,7,21.169
2021-06-14,8,35.09
2021-06-14,9,35.406
2021-06-14,10,34.9
2021-06-14,11,23.971
2021-06-14,12,32.16
2021-06-14,13,34.585
2021-06-14,14,35.154
2021-06-14,15,28.947
2021-06-14,16,35.249
2021-06-14,17,26.962
2021-06-14,18,10.836
2021-06-14,19,1.385
2021-06-14,20,0
2021-06-14,21,0
2021-06-14,22,0
2021-06-14,23,0
2021-06-15,0,0
2021-06-15,1,0
2021-06-15,2,0
2021-06-15,3,0
2021-06-15,4,0
2021-06-15,5,0.186
2021-06-15,6,1.702
2021-06-15,7,22.016
2021-06-15,8,35.09
2021-06-15,9,35.436
2021-06-15,10,35.405
2021-06-15,11,31.973
2021-06-15,12,33.925
2021-06-15,13,28.947
2021-06-15,14,21.484
2021-06-15,15,34.711
2021-06-15,16,35.152
2021-06-15,17,27.09
2021-06-15,18,11.149
2021-06-15,19,1.417
2021-06-15,20,0
2021-06-15,21,0
2021-06-15,22,0
2021-06-15,23,0
2021-06-16,0,0
2021-06-16,1,0
2021-06-16,2,0
2021-06-16,3,0
2021-06-16,4,0
2021-06-16,5,0.188
2021-06-16,6,1.572
2021-06-16,7,24.097
2021-06-16,8,35.122
2021-06-16,9,27.215
2021-06-16,10,19.874
2021-06-16,11,26.24
2021-06-16,12,31.749
2021-06-16,13,23.467
2021-06-16,14,33.389
2021-06-16,15,15.403
2021-06-16,16,29.481
2021-06-16,17,27.595
2021-06-16,18,11.275
2021-06-16,19,1.448
2021-06-16,20,0
2021-06-16,21,0
2021-06-16,22,0
2021-06-16,23,0
2021-06-17,0,0
2021-06-17,1,0
2021-06-17,2,0
2021-06-17,3,0
2021-06-17,4,0
2021-06-17,5,0.189
2021-06-17,6,1.699
2021-06-17,7,22.616
2021-06-17,8,34.996
2021-06-17,9,35.373
2021-06-17,10,35.312
2021-06-17,11,35.31
2021-06-17,12,35.279
2021-06-17,13,35.185
2021-06-17,14,35.058
2021-06-17,15,34.964
2021-06-17,16,34.774
2021-06-17,17,26.208
2021-06-17,18,10.771
2021-06-17,19,1.48
2021-06-17,20,0
2021-06-17,21,0
2021-06-17,22,0
2021-06-17,23,0
2021-06-18,0,0
2021-06-18,1,0
2021-06-18,2,0
2021-06-18,3,0
2021-06-18,4,0
2021-06-18,5,0.218
2021-06-18,6,1.731
2021-06-18,7,21.956
2021-06-18,8,34.902
2021-06-18,9,35.341
2021-06-18,10,35.247
2021-06-18,11,35.06
2021-06-18,12,34.773
2021-06-18,13,34.43
2021-06-18,14,34.428
2021-06-18,15,34.618
2021-06-18,16,34.238
2021-06-18,17,25.451
2021-06-18,18,10.394
2021-06-18,19,1.638
2021-06-18,20,0
2021-06-18,21,0
2021-06-18,22,0
2021-06-18,23,0
2021-06-19,0,0
2021-06-19,1,0
2021-06-19,2,0
2021-06-19,3,0
2021-06-19,4,0
2021-06-19,5,0.188
2021-06-19,6,1.635
2021-06-19,7,22.27
2021-06-19,8,34.681
2021-06-19,9,35.089
2021-06-19,10,34.901
2021-06-19,11,34.491
2021-06-19,12,34.114
2021-06-19,13,31.626
2021-06-19,14,26.586
2021-06-19,15,35.216
2021-06-19,16,38.301
2021-06-19,17,27.941
2021-06-19,18,11.369
2021-06-19,19,1.7
2021-06-19,20,0
2021-06-19,21,0
2021-06-19,22,0
2021-06-19,23,0
2021-06-20,0,0
2021-06-20,1,0
2021-06-20,2,0
2021-06-20,3,0
2021-06-20,4,0
2021-06-20,5,0.22
2021-06-20,6,1.731
2021-06-20,7,23.308
2021-06-20,8,39.152
2021-06-20,9,39.692
2021-06-20,10,39.53
2021-06-20,11,39.153
2021-06-20,12,38.806
2021-06-20,13,35.783
2021-06-20,14,38.806
2021-06-20,15,38.713
2021-06-20,16,38.776
2021-06-20,17,29.419
2021-06-20,18,12.128
2021-06-20,19,1.637
2021-06-20,20,0
2021-06-20,21,0
2021-06-20,22,0
2021-06-20,23,0
2021-06-21,0,0
2021-06-21,1,0
2021-06-21,2,0
2021-06-21,3,0
2021-06-21,4,0
2021-06-21,5,0.188
2021-06-21,6,1.826
2021-06-21,7,15.624
2021-06-21,8,36.57
2021-06-21,9,39.815
2021-06-21,10,39.532
2021-06-21,11,33.292
2021-06-21,12,32.571
2021-06-21,13,30.113
2021-06-21,14,38.554
2021-06-21,15,37.295
2021-06-21,16,39.217
2021-06-21,17,26.933
2021-06-21,18,10.425
2021-06-21,19,1.227
2021-06-21,20,0
2021-06-21,21,0
2021-06-21,22,0
2021-06-21,23,0
2021-06-22,0,0
2021-06-22,1,0
2021-06-22,2,0
2021-06-22,3,0
2021-06-22,4,0
2021-06-22,5,0.125
2021-06-22,6,1.952
2021-06-22,7,24.161
2021-06-22,8,39.152
2021-06-22,9,39.815
2021-06-22,10,39.752
2021-06-22,11,39.53
2021-06-22,12,39.092
2021-06-22,13,35.438
2021-06-22,14,28.851
2021-06-22,15,30.775
2021-06-22,16,38.619
2021-06-22,17,26.175
2021-06-22,18,5.607
2021-06-22,19,2.109
2021-06-22,20,0
2021-06-22,21,0
2021-06-22,22,0
2021-06-22,23,0
2021-06-23,0,0
2021-06-23,1,0
2021-06-23,2,0
2021-06-23,3,0
2021-06-23,4,0
2021-06-23,5,0.188
2021-06-23,6,2.171
2021-06-23,7,24.696
2021-06-23,8,38.839
2021-06-23,9,39.719
2021-06-23,10,39.501
2021-06-23,11,38.492
2021-06-23,12,38.903
2021-06-23,13,38.807
2021-06-23,14,28.789
2021-06-23,15,26.994
2021-06-23,16,29.17
2021-06-23,17,22.772
2021-06-23,18,5.827
2021-06-23,19,2.044
2021-06-23,20,0
2021-06-23,21,0
2021-06-23,22,0
2021-06-23,23,0
2021-06-24,0,0
2021-06-24,1,0
2021-06-24,2,0
2021-06-24,3,0
2021-06-24,4,0
2021-06-24,5,0.158
2021-06-24,6,1.826
2021-06-24,7,23.844
2021-06-24,8,38.775
2021-06-24,9,39.468
2021-06-24,10,39.121
2021-06-24,11,38.777
2021-06-24,12,38.366
2021-06-24,13,31.341
2021-06-24,14,30.334
2021-06-24,15,19.087
2021-06-24,16,8.756
2021-06-24,17,7.495
2021-06-24,18,4.316
2021-06-24,19,1.857
2021-06-24,20,0
2021-06-24,21,0
2021-06-24,22,0
2021-06-24,23,0
2021-06-25,0,0
2021-06-25,1,0
2021-06-25,2,0
2021-06-25,3,0
2021-06-25,4,0
2021-06-25,5,0.156
2021-06-25,6,1.573
2021-06-25,7,22.427
2021-06-25,8,38.62
2021-06-25,9,39.404
2021-06-25,10,39.091
2021-06-25,11,38.806
2021-06-25,12,38.554
2021-06-25,13,38.399
2021-06-25,14,37.232
2021-06-25,15,37.391
2021-06-25,16,33.641
2021-06-25,17,27.593
2021-06-25,18,11.781
2021-06-25,19,1.919
2021-06-25,20,0
2021-06-25,21,0
2021-06-25,22,0
2021-06-25,23,0
2021-06-26,0,0
2021-06-26,1,0
2021-06-26,2,0
2021-06-26,3,0
2021-06-26,4,0
2021-06-26,5,0.251
2021-06-26,6,7.527
2021-06-26,7,26.492
2021-06-26,8,39.028
2021-06-26,9,39.31
2021-06-26,10,39.185
2021-06-26,11,38.776
2021-06-26,12,38.491
2021-06-26,13,38.335
2021-06-26,14,37.767
2021-06-26,15,36.601
2021-06-26,16,32.634
2021-06-26,17,23.09
2021-06-26,18,6.99
2021-06-26,19,2.016
2021-06-26,20,0
2021-06-26,21,0
2021-06-26,22,0
2021-06-26,23,0
2021-06-27,0,0
2021-06-27,1,0
2021-06-27,2,0
2021-06-27,3,0
2021-06-27,4,0
2021-06-27,5,0.249
2021-06-27,6,7.181
2021-06-27,7,25.705
2021-06-27,8,38.555
2021-06-27,9,39.028
2021-06-27,10,38.68
2021-06-27,11,38.462
2021-06-27,12,38.271
2021-06-27,13,37.64
2021-06-27,14,31.341
2021-06-27,15,33.957
2021-06-27,16,33.484
2021-06-27,17,27.907
2021-06-27,18,11.467
2021-06-27,19,1.794
2021-06-27,20,0
2021-06-27,21,0
2021-06-27,22,0
2021-06-27,23,0
2021-06-28,0,0
2021-06-28,1,0
2021-06-28,2,0
2021-06-28,3,0
2021-06-28,4,0
2021-06-28,5,0.219
2021-06-28,6,7.088
2021-06-28,7,25.23
2021-06-28,8,38.242
2021-06-28,9,38.743
2021-06-28,10,38.523
2021-06-28,11,38.272
2021-06-28,12,36.571
2021-06-28,13,37.83
2021-06-28,14,32.666
2021-06-28,15,33.073
2021-06-28,16,37.327
2021-06-28,17,27.594
2021-06-28,18,11.15
2021-06-28,19,2.108
2021-06-28,20,0
2021-06-28,21,0
2021-06-28,22,0
2021-06-28,23,0
2021-06-29,0,0
2021-06-29,1,0
2021-06-29,2,0
2021-06-29,3,0
2021-06-29,4,0
2021-06-29,5,0.222061
2021-06-29,6,7.086731
2021-06-29,7,25.356308
2021-06-29,8,38.587693
2021-06-29,9,39.028931
2021-06-29,10,38.745346
2021-06-29,11,38.4608
2021-06-29,12,38.147415
2021-06-29,13,38.052246
2021-06-29,14,37.893631
2021-06-29,15,37.832108
2021-06-29,16,37.611008
2021-06-29,17,28.759323
2021-06-29,18,11.905746
2021-06-29,19,1.860123
2021-06-29,20,0
2021-06-29,21,0
2021-06-29,22,0
2021-06-29,23,0
2021-06-30,0,0
2021-06-30,1,0
2021-06-30,2,0
2021-06-30,3,0
2021-06-30,4,0
2021-06-30,5,0.219
2021-06-30,6,7.402
2021-06-30,7,26.489
2021-06-30,8,38.619
2021-06-30,9,38.775
2021-06-30,10,38.524
2021-06-30,11,38.335
2021-06-30,12,38.112
2021-06-30,13,37.958
2021-06-30,14,37.766
2021-06-30,15,37.612
2021-06-30,16,37.42
2021-06-30,17,29.138
2021-06-30,18,12.188
2021-06-30,19,1.702
2021-06-30,20,0
2021-06-30,21,0
2021-06-30,22,0
2021-06-30,23,0
2021-07-01,0,0
2021-07-01,1,0
2021-07-01,2,0
2021-07-01,3,0
2021-07-01,4,0
2021-07-01,5,0.188
2021-07-01,6,7.151
2021-07-01,7,25.986
2021-07-01,8,38.146
2021-07-01,9,38.335
2021-07-01,10,38.049
2021-07-01,11,37.769
2021-07-01,12,37.548
2021-07-01,13,37.42
2021-07-01,14,37.296
2021-07-01,15,37.295
2021-07-01,16,37.104
2021-07-01,17,28.633
2021-07-01,18,11.874
2021-07-01,19,1.733
2021-07-01,20,0
2021-07-01,21,0
2021-07-01,22,0
2021-07-01,23,0
2021-07-02,0,0
2021-07-02,1,0
2021-07-02,2,0
2021-07-02,3,0
2021-07-02,4,0
2021-07-02,5,0.189
2021-07-02,6,6.992
2021-07-02,7,25.388
2021-07-02,8,38.145
2021-07-02,9,38.335
2021-07-02,10,37.799
2021-07-02,11,37.452
2021-07-02,12,37.013
2021-07-02,13,34.963
2021-07-02,14,34.839
2021-07-02,15,36.917
2021-07-02,16,33.925
2021-07-02,17,26.362
2021-07-02,18,11.215
2021-07-02,19,2.14
2021-07-02,20,0
2021-07-02,21,0
2021-07-02,22,0
2021-07-02,23,0
2021-07-03,0,0
2021-07-03,1,0
2021-07-03,2,0
2021-07-03,3,0
2021-07-03,4,0
2021-07-03,5,0.188
2021-07-03,6,7.308
2021-07-03,7,27.277
2021-07-03,8,39.343
2021-07-03,9,39.499
2021-07-03,10,39.06
2021-07-03,11,38.65
2021-07-03,12,38.46
2021-07-03,13,38.494
2021-07-03,14,38.68
2021-07-03,15,38.745
2021-07-03,16,30.334
2021-07-03,17,18.457
2021-07-03,18,11.75
2021-07-03,19,1.731
2021-07-03,20,0
2021-07-03,21,0
2021-07-03,22,0
2021-07-03,23,0
2021-07-04,0,0
2021-07-04,1,0
2021-07-04,2,0
2021-07-04,3,0
2021-07-04,4,0
2021-07-04,5,0.157
2021-07-04,6,5.923
2021-07-04,7,23.12
2021-07-04,8,37.987
2021-07-04,9,39.752
2021-07-04,10,39.154
2021-07-04,11,39.123
2021-07-04,12,38.965
2021-07-04,13,38.899
2021-07-04,14,34.271
2021-07-04,15,35.406
2021-07-04,16,37.924
2021-07-04,17,12.915
2021-07-04,18,11.151
2021-07-04,19,1.511
2021-07-04,20,0
2021-07-04,21,0
2021-07-04,22,0
2021-07-04,23,0
2021-07-05,0,0
2021-07-05,1,0
2021-07-05,2,0
2021-07-05,3,0
2021-07-05,4,0
2021-07-05,5,0.219
2021-07-05,6,7.117
2021-07-05,7,24.884
2021-07-05,8,38.745
2021-07-05,9,39.624
2021-07-05,10,39.374
2021-07-05,11,39.124
2021-07-05,12,38.901
2021-07-05,13,38.648
2021-07-05,14,38.177
2021-07-05,15,25.198
2021-07-05,16,11.34
2021-07-05,17,22.554
2021-07-05,18,11.369
2021-07-05,19,1.355
2021-07-05,20,0
2021-07-05,21,0
2021-07-05,22,0
2021-07-05,23,0
2021-07-06,0,0
2021-07-06,1,0
2021-07-06,2,0
2021-07-06,3,0
2021-07-06,4,0
2021-07-06,5,0.188
2021-07-06,6,6.11
2021-07-06,7,23.561
2021-07-06,8,38.049
2021-07-06,9,39.03
2021-07-06,10,38.334
2021-07-06,11,38.649
2021-07-06,12,31.437
2021-07-06,13,36.444
2021-07-06,14,25.735
2021-07-06,15,26.017
2021-07-06,16,10.018
2021-07-06,17,15.401
2021-07-06,18,9.954
2021-07-06,19,0.533
2021-07-06,20,0
2021-07-06,21,0
2021-07-06,22,0
2021-07-06,23,0
2021-07-07,0,0
2021-07-07,1,0
2021-07-07,2,0
2021-07-07,3,0
2021-07-07,4,0
2021-07-07,5,0.157
2021-07-07,6,6.109
2021-07-07,7,24.129
2021-07-07,8,38.462
2021-07-07,9,39.563
2021-07-07,10,39.31
2021-07-07,11,39.06
2021-07-07,12,38.777
2021-07-07,13,38.553
2021-07-07,14,38.367
2021-07-07,15,38.209
2021-07-07,16,37.893
2021-07-07,17,28.16
2021-07-07,18,11.434
2021-07-07,19,1.701
2021-07-07,20,0
2021-07-07,21,0
2021-07-07,22,0
2021-07-07,23,0
2021-07-08,0,0
2021-07-08,1,0
2021-07-08,2,0
2021-07-08,3,0
2021-07-08,4,0
2021-07-08,5,0.126
2021-07-08,6,6.519
2021-07-08,7,24.757
2021-07-08,8,38.397
2021-07-08,9,39.123
2021-07-08,10,38.712
2021-07-08,11,38.365
2021-07-08,12,38.082
2021-07-08,13,37.926
2021-07-08,14,37.799
2021-07-08,15,37.737
2021-07-08,16,37.388
2021-07-08,17,17.074
2021-07-08,18,9.512
2021-07-08,19,1.133
2021-07-08,20,0
2021-07-08,21,0
2021-07-08,22,0
2021-07-08,23,0
2021-07-09,0,0
2021-07-09,1,0
2021-07-09,2,0
2021-07-09,3,0
2021-07-09,4,0
2021-07-09,5,0.157
2021-07-09,6,5.699
2021-07-09,7,23.625
2021-07-09,8,37.893
2021-07-09,9,39.06
2021-07-09,10,38.804
2021-07-09,11,38.429
2021-07-09,12,38.209
2021-07-09,13,37.925
2021-07-09,14,37.926
2021-07-09,15,37.419
2021-07-09,16,8.188
2021-07-09,17,3.149
2021-07-09,18,2.457
2021-07-09,19,1.699
2021-07-09,20,0
2021-07-09,21,0
2021-07-09,22,0
2021-07-09,23,0
2021-07-10,0,0
2021-07-10,1,0
2021-07-10,2,0
2021-07-10,3,0
2021-07-10,4,0
2021-07-10,5,0.126
2021-07-10,6,6.203
2021-07-10,7,24.757
2021-07-10,8,38.491
2021-07-10,9,39.186
2021-07-10,10,38.965
2021-07-10,11,38.869
2021-07-10,12,38.682
2021-07-10,13,38.43
2021-07-10,14,38.366
2021-07-10,15,38.366
2021-07-10,16,38.146
2021-07-10,17,29.357
2021-07-10,18,12.19
2021-07-10,19,1.668
2021-07-10,20,0
2021-07-10,21,0
2021-07-10,22,0
2021-07-10,23,0
2021-07-11,0,0
2021-07-11,1,0
2021-07-11,2,0
2021-07-11,3,0
2021-07-11,4,0
2021-07-11,5,0.126
2021-07-11,6,6.236
2021-07-11,7,25.011
2021-07-11,8,38.648
2021-07-11,9,39.091
2021-07-11,10,38.838
2021-07-11,11,38.461
2021-07-11,12,38.208
2021-07-11,13,38.115
2021-07-11,14,37.957
2021-07-11,15,37.893
2021-07-11,16,37.641
2021-07-11,17,28.066
2021-07-11,18,11.528
2021-07-11,19,1.763
2021-07-11,20,0
2021-07-11,21,0
2021-07-11,22,0
2021-07-11,23,0
2021-07-12,0,0
2021-07-12,1,0
2021-07-12,2,0
2021-07-12,3,0
2021-07-12,4,0
2021-07-12,5,0.124
2021-07-12,6,5.859
2021-07-12,7,23.623
2021-07-12,8,37.736
2021-07-12,9,38.839
2021-07-12,10,38.335
2021-07-12,11,38.018
2021-07-12,12,37.263
2021-07-12,13,30.113
2021-07-12,14,33.01
2021-07-12,15,29.988
2021-07-12,16,28.852
2021-07-12,17,22.524
2021-07-12,18,9.45
2021-07-12,19,1.699
2021-07-12,20,0
2021-07-12,21,0
2021-07-12,22,0
2021-07-12,23,0
2021-07-13,0,0
2021-07-13,1,0
2021-07-13,2,0
2021-07-13,3,0
2021-07-13,4,0
2021-07-13,5,0.093
2021-07-13,6,5.544
2021-07-13,7,23.214
2021-07-13,8,33.391
2021-07-13,9,34.365
2021-07-13,10,33.894
2021-07-13,11,34.899
2021-07-13,12,37.454
2021-07-13,13,34.239
2021-07-13,14,32.979
2021-07-13,15,32.885
2021-07-13,16,33.735
2021-07-13,17,27.405
2021-07-13,18,11.055
2021-07-13,19,1.671
2021-07-13,20,0
2021-07-13,21,0
2021-07-13,22,0
2021-07-13,23,0
2021-07-14,0,0
2021-07-14,1,0
2021-07-14,2,0
2021-07-14,3,0
2021-07-14,4,0
2021-07-14,5,0.123
2021-07-14,6,5.386
2021-07-14,7,22.87
2021-07-14,8,33.735
2021-07-14,9,34.366
2021-07-14,10,37.137
2021-07-14,11,38.083
2021-07-14,12,37.768
2021-07-14,13,37.642
2021-07-14,14,37.2
2021-07-14,15,33.326
2021-07-14,16,32.853
2021-07-14,17,26.207
2021-07-14,18,11.149
2021-07-14,19,1.826
2021-07-14,20,0
2021-07-14,21,0
2021-07-14,22,0
2021-07-14,23,0
2021-07-15,0,0
2021-07-15,1,0
2021-07-15,2,0
2021-07-15,3,0
2021-07-15,4,0
2021-07-15,5,0.125
2021-07-15,6,5.891
2021-07-15,7,25.514
2021-07-15,8,35.057
